Interface eth0 has index 2
uplink 16.321000 delivery 23 84
uplink 16.357000 delivery 39 83
uplink 16.360000 delivery 21 84
uplink 16.402000 delivery 44 83
uplink 16.402000 delivery 24 84
uplink 16.418000 delivery 20 83
uplink 16.441000 delivery 23 84
uplink 16.459000 delivery 21 83
uplink 16.482000 delivery 23 84
uplink 16.500000 delivery 21 83
uplink 16.521000 delivery 23 84
uplink 16.561000 delivery 43 83
uplink 16.561000 delivery 23 84
downlink 16.564000 limbodelivery 2480 134
downlink 16.564000 delivery 2470 419
downlink 16.564000 delivery 2460 133
downlink 16.564000 delivery 2440 136
downlink 16.564000 delivery 2417 130
downlink 16.564000 delivery 2370 132
downlink 16.580000 limbodelivery 2386 547
downlink 16.580000 delivery 2386 135
downlink 16.580000 delivery 2376 132
downlink 16.580000 delivery 2376 479
downlink 16.580000 delivery 2357 132
downlink 16.580000 delivery 2336 136
downlink 16.580000 delivery 2286 132
downlink 16.580000 delivery 2286 136
uplink 16.600000 delivery 42 83
uplink 16.600000 delivery 21 84
uplink 16.640000 delivery 42 83
uplink 16.640000 delivery 21 84
uplink 16.681000 delivery 43 83
uplink 16.681000 delivery 23 84
uplink 16.722000 delivery 44 83
uplink 16.722000 delivery 24 84
uplink 16.761000 delivery 43 83
uplink 16.761000 delivery 23 84
uplink 16.801000 delivery 43 83
uplink 16.801000 delivery 23 84
uplink 16.834000 delivery 35 83
uplink 16.840000 delivery 22 84
uplink 16.874000 delivery 36 83
uplink 16.881000 delivery 22 84
uplink 16.919000 delivery 40 83
uplink 16.919000 delivery 21 84
uplink 16.954000 delivery 36 83
uplink 16.962000 delivery 24 84
uplink 16.994000 delivery 36 83
uplink 17.001000 delivery 23 84
uplink 17.034000 delivery 36 83
uplink 17.042000 delivery 24 84
uplink 17.047000 delivery 20 70
uplink 17.074000 delivery 36 83
uplink 17.081000 delivery 23 84
uplink 17.120000 delivery 42 83
uplink 17.120000 delivery 22 87
uplink 17.154000 delivery 36 83
uplink 17.160000 delivery 22 84
uplink 17.194000 delivery 36 83
uplink 17.201000 delivery 23 84
uplink 17 4332 / 116802 = 3.7 % 4248 
downlink 17 2913 / 2913 = 100.0 % 12508 
uplink 17.234000 delivery 36 83
uplink 17.261000 delivery 42 84
uplink 17.261000 delivery 22 83
uplink 17.301000 delivery 42 84
uplink 17.301000 delivery 22 83
uplink 17.342000 delivery 44 84
uplink 17.342000 delivery 24 83
uplink 17.381000 delivery 43 84
uplink 17.381000 delivery 22 83
uplink 17.421000 delivery 42 84
uplink 17.421000 delivery 22 83
uplink 17.462000 delivery 43 84
uplink 17.462000 delivery 24 83
uplink 17.500000 delivery 41 84
uplink 17.500000 delivery 21 83
uplink 17.541000 delivery 43 84
uplink 17.541000 delivery 23 83
downlink 17.578000 limbodelivery 3284 608
downlink 17.578000 delivery 3274 133
downlink 17.578000 delivery 3274 307
downlink 17.578000 delivery 3224 131
downlink 17.578000 delivery 3224 135
downlink 17.578000 delivery 3203 160
uplink 17.581000 delivery 43 84
uplink 17.581000 delivery 23 83
uplink 17.621000 delivery 43 84
uplink 17.621000 delivery 22 83
uplink 17.661000 delivery 43 84
uplink 17.661000 delivery 23 83
uplink 17.701000 delivery 43 84
uplink 17.701000 delivery 23 83
uplink 17.741000 delivery 43 84
uplink 17.741000 delivery 22 83
uplink 17.781000 delivery 43 84
uplink 17.781000 delivery 23 83
uplink 17.821000 delivery 43 84
uplink 17.821000 delivery 23 83
uplink 17.861000 delivery 43 84
uplink 17.861000 delivery 23 83
uplink 17.901000 delivery 43 84
uplink 17.901000 delivery 23 83
uplink 17.940000 delivery 42 84
uplink 17.940000 delivery 22 83
uplink 17.980000 delivery 42 84
uplink 17.980000 delivery 22 83
downlink 17.984000 delivery 3600 92
downlink 17.984000 delivery 3600 128
downlink 17.984000 delivery 3600 525
downlink 17.984000 delivery 3600 134
downlink 17.984000 delivery 3580 129
downlink 17.984000 delivery 3548 92
downlink 17.984000 delivery 3528 135
uplink 18.022000 delivery 44 84
uplink 18.022000 delivery 24 83
uplink 18.061000 delivery 43 84
uplink 18.061000 delivery 23 83
uplink 18.101000 delivery 43 84
uplink 18.101000 delivery 23 83
downlink 18.107000 limbodelivery 3651 472
downlink 18.107000 delivery 3651 128
downlink 18.107000 delivery 3649 131
downlink 18.107000 delivery 3632 654
downlink 18.107000 delivery 3583 131
uplink 18.140000 delivery 42 87
uplink 18.140000 delivery 22 83
uplink 18.159000 delivery 21 84
uplink 18.181000 delivery 22 83
uplink 18 4094 / 116802 = 3.5 % 4178 
downlink 18 4225 / 4225 = 100.0 % 4351 
uplink 18.222000 delivery 44 84
uplink 18.222000 delivery 24 83
uplink 18.260000 delivery 42 84
uplink 18.260000 delivery 22 83
uplink 18.300000 delivery 42 84
uplink 18.300000 delivery 20 83
uplink 18.341000 delivery 43 84
uplink 18.341000 delivery 23 83
downlink 18.378000 limbodelivery 3854 134
downlink 18.378000 delivery 3854 124
downlink 18.378000 delivery 3825 596
downlink 18.378000 delivery 3825 130
downlink 18.378000 delivery 3823 154
downlink 18.378000 delivery 3774 130
uplink 18.381000 delivery 43 84
uplink 18.381000 delivery 23 83
uplink 18.424000 delivery 46 84
uplink 18.424000 delivery 44 178
uplink 18.424000 delivery 26 83
uplink 18.438000 delivery 20 84
uplink 18.461000 delivery 23 83
uplink 18.501000 delivery 43 84
uplink 18.501000 delivery 23 83
uplink 18.540000 delivery 42 84
uplink 18.540000 delivery 22 83
downlink 18.550000 limbodelivery 3946 802
downlink 18.550000 delivery 3946 131
downlink 18.550000 delivery 3946 326
downlink 18.550000 delivery 3940 60
downlink 18.550000 delivery 3937 132
downlink 18.550000 delivery 3886 133
downlink 18.550000 delivery 3886 132
uplink 18.581000 delivery 43 84
uplink 18.581000 delivery 22 83
uplink 18.620000 delivery 42 84
uplink 18.620000 delivery 22 83
uplink 18.661000 delivery 43 84
uplink 18.661000 delivery 23 83
downlink 18.678000 limbodelivery 4014 872
downlink 18.678000 delivery 4014 133
downlink 18.678000 delivery 3995 128
downlink 18.678000 delivery 3975 129
uplink 18.700000 delivery 42 84
uplink 18.700000 delivery 20 83
uplink 18.741000 delivery 43 84
uplink 18.741000 delivery 22 83
uplink 18.780000 delivery 42 84
uplink 18.780000 delivery 22 83
uplink 18.821000 delivery 43 84
uplink 18.821000 delivery 23 83
uplink 18.861000 delivery 43 84
uplink 18.861000 delivery 23 83
uplink 18.901000 delivery 43 84
uplink 18.901000 delivery 22 83
uplink 18.941000 delivery 43 84
uplink 18.941000 delivery 23 83
uplink 18.981000 delivery 43 84
uplink 18.981000 delivery 23 83
uplink 19.020000 delivery 42 84
uplink 19.020000 delivery 22 83
uplink 19.060000 delivery 42 84
uplink 19.060000 delivery 22 83
uplink 19.101000 delivery 43 84
uplink 19.101000 delivery 23 83
uplink 19.141000 delivery 43 87
uplink 19.141000 delivery 23 83
uplink 19.201000 delivery 63 84
uplink 19.201000 delivery 43 83
uplink 19.201000 delivery 23 84
uplink 19 4440 / 115360 = 3.8 % 4356 
downlink 19 4246 / 4246 = 100.0 % 4741 
uplink 19.230000 delivery 32 83
uplink 19.241000 delivery 23 84
uplink 19.268000 delivery 30 83
uplink 19.282000 delivery 24 84
uplink 19.307000 delivery 29 83
uplink 19.320000 delivery 22 84
uplink 19.348000 delivery 30 83
uplink 19.361000 delivery 23 84
uplink 19.390000 delivery 32 83
uplink 19.400000 delivery 22 84
uplink 19.432000 delivery 33 83
uplink 19.442000 delivery 24 84
uplink 19.468000 delivery 30 83
uplink 19.482000 delivery 24 84
uplink 19.508000 delivery 30 83
uplink 19.521000 delivery 23 84
uplink 19.547000 delivery 29 83
uplink 19.564000 delivery 26 84
uplink 19.588000 delivery 29 83
uplink 19.601000 delivery 23 84
uplink 19.632000 delivery 33 83
uplink 19.641000 delivery 23 84
uplink 19.667000 delivery 29 83
uplink 19.681000 delivery 23 84
uplink 19.708000 delivery 29 83
uplink 19.720000 delivery 22 84
uplink 19.747000 delivery 29 83
uplink 19.763000 delivery 25 84
downlink 19.771000 limbodelivery 5068 737
downlink 19.771000 delivery 5047 130
downlink 19.771000 delivery 5028 131
downlink 19.771000 delivery 5007 128
uplink 19.787000 delivery 29 83
uplink 19.794000 delivery 21 122
uplink 19.801000 delivery 22 84
uplink 19.829000 delivery 31 83
uplink 19.841000 delivery 23 84
downlink 19.851000 limbodelivery 5077 710
downlink 19.851000 delivery 5067 128
downlink 19.851000 delivery 5054 134
downlink 19.851000 delivery 5008 429
downlink 19.851000 delivery 5008 131
downlink 19.851000 delivery 5008 128
uplink 19.867000 delivery 29 83
uplink 19.881000 delivery 21 84
uplink 19.908000 delivery 30 83
uplink 19.922000 delivery 24 84
uplink 19.949000 delivery 31 83
uplink 19.961000 delivery 23 84
uplink 19.988000 delivery 30 83
uplink 20.001000 delivery 22 84
uplink 20.028000 delivery 24 83
uplink 20.040000 delivery 20 84
uplink 20.069000 delivery 31 83
uplink 20.080000 delivery 21 84
uplink 20.108000 delivery 29 83
uplink 20.120000 delivery 22 87
uplink 20.147000 delivery 29 83
uplink 20.161000 delivery 23 84
downlink 20.171000 limbodelivery 5328 493
downlink 20.171000 delivery 5277 128
downlink 20.171000 delivery 5277 524
downlink 20.171000 delivery 5277 134
downlink 20.171000 delivery 5266 129
uplink 20.188000 delivery 30 83
uplink 20.202000 delivery 23 84
uplink 20 4300 / 115360 = 3.7 % 4300 
downlink 20 4194 / 4194 = 100.0 % 4469 
uplink 20.228000 delivery 30 83
uplink 20.241000 delivery 23 84
