Interface eth0 has index 2
downlink 10.092000 delivery 2006 82
downlink 10.092000 delivery 1891 60
downlink 10.092000 delivery 1888 60
downlink 10.092000 delivery 1883 92
downlink 10.092000 delivery 1879 82
downlink 10.092000 delivery 1879 82
downlink 10.092000 delivery 1788 82
downlink 10.092000 delivery 1761 82
downlink 10.092000 delivery 1746 60
downlink 10.092000 delivery 1634 82
downlink 10.092000 delivery 1634 82
downlink 10.218000 limbodelivery 1755 90
downlink 10.218000 delivery 1720 160
downlink 10.218000 delivery 1586 82
downlink 10.218000 delivery 1586 82
downlink 10.218000 delivery 1559 82
downlink 10.218000 delivery 1496 82
downlink 10.218000 delivery 1436 92
downlink 10.218000 delivery 1411 252
downlink 10.218000 delivery 1411 252
downlink 10.218000 delivery 1323 82
downlink 10.218000 delivery 1323 82
downlink 10.218000 delivery 1323 82
downlink 10.369000 limbodelivery 1418 92
downlink 10.369000 delivery 1303 82
downlink 10.369000 delivery 1303 82
downlink 10.369000 delivery 1276 82
downlink 10.369000 delivery 1221 82
downlink 10.369000 delivery 1086 82
downlink 10.369000 delivery 1085 82
downlink 10.369000 delivery 886 82
downlink 10.369000 delivery 886 82
downlink 10.369000 delivery 886 82
downlink 10.369000 delivery 871 160
downlink 10.369000 delivery 850 82
downlink 10.369000 delivery 838 92
downlink 10.369000 delivery 787 82
downlink 10.369000 delivery 667 92
downlink 10.369000 delivery 651 82
downlink 10.369000 delivery 651 82
uplink 10.562000 delivery 33 90
downlink 10.623000 limbodelivery 859 60
downlink 10.623000 delivery 851 82
downlink 10.623000 delivery 835 60
downlink 10.623000 delivery 789 60
downlink 10.623000 delivery 761 82
downlink 10.623000 delivery 734 82
downlink 10.623000 delivery 667 60
downlink 10.623000 delivery 655 60
downlink 10.623000 delivery 640 60
downlink 10.623000 delivery 628 60
downlink 10.623000 delivery 607 60
downlink 10.623000 delivery 598 82
downlink 10.623000 delivery 598 82
downlink 10.623000 delivery 592 60
downlink 10.623000 delivery 580 60
downlink 10.623000 delivery 568 60
downlink 10.623000 delivery 544 82
downlink 10.623000 delivery 521 60
downlink 10.623000 delivery 519 220
downlink 10.769000 limbodelivery 665 279
downlink 10.769000 delivery 665 252
downlink 10.769000 delivery 623 60
downlink 10.769000 delivery 601 60
downlink 10.769000 delivery 598 60
downlink 10.769000 delivery 581 82
downlink 10.769000 delivery 567 60
downlink 10.769000 delivery 554 82
downlink 10.769000 delivery 488 92
downlink 10.769000 delivery 462 60
downlink 10.769000 delivery 438 60
downlink 10.769000 delivery 400 82
downlink 10.769000 delivery 400 82
downlink 10.769000 delivery 385 60
downlink 10.769000 delivery 373 82
downlink 10.938000 limbodelivery 538 60
downlink 10.938000 delivery 511 60
downlink 10.938000 delivery 502 60
downlink 10.938000 delivery 445 92
downlink 10.938000 delivery 440 160
downlink 10.938000 delivery 427 60
downlink 10.938000 delivery 424 82
downlink 10.938000 delivery 424 82
downlink 10.938000 delivery 406 60
downlink 10.938000 delivery 355 60
downlink 10.938000 delivery 343 60
downlink 10.938000 delivery 324 82
downlink 10.938000 delivery 310 60
downlink 10.938000 delivery 305 90
downlink 10.938000 delivery 297 82
downlink 10.938000 delivery 295 60
downlink 10.938000 delivery 274 60
downlink 10.938000 delivery 262 60
downlink 10.938000 delivery 235 60
downlink 10.938000 delivery 227 60
uplink 11 90 / 34608 = 0.3 % 2491 
downlink 11 8693 / 8693 = 100.0 % 5017 
uplink 11.062000 delivery 46 66
uplink 11.173000 limbodelivery 157 1442
uplink 11.173000 delivery 157 893
downlink 11.212000 limbodelivery 462 60
downlink 11.212000 delivery 462 82
downlink 11.212000 delivery 461 60
downlink 11.212000 delivery 437 60
downlink 11.212000 delivery 435 82
downlink 11.212000 delivery 425 60
downlink 11.212000 delivery 401 60
downlink 11.212000 delivery 389 60
downlink 11.212000 delivery 381 82
downlink 11.212000 delivery 368 60
downlink 11.212000 delivery 353 60
downlink 11.212000 delivery 344 60
downlink 11.212000 delivery 329 60
downlink 11.212000 delivery 320 60
downlink 11.212000 delivery 309 82
downlink 11.212000 delivery 308 60
downlink 11.212000 delivery 272 60
downlink 11.212000 delivery 260 60
downlink 11.212000 delivery 246 82
downlink 11.212000 delivery 245 60
downlink 11.212000 delivery 221 60
downlink 11.212000 delivery 197 60
uplink 11.240000 delivery 27 60
uplink 11.240000 delivery 27 71
downlink 11.483000 limbodelivery 459 60
downlink 11.483000 delivery 447 60
downlink 11.483000 delivery 434 152
downlink 11.483000 delivery 426 82
downlink 11.483000 delivery 420 60
downlink 11.483000 delivery 408 60
downlink 11.483000 delivery 405 60
downlink 11.483000 delivery 396 60
downlink 11.483000 delivery 390 82
downlink 11.483000 delivery 372 60
downlink 11.483000 delivery 363 60
downlink 11.483000 delivery 339 60
downlink 11.483000 delivery 336 82
downlink 11.483000 delivery 314 60
downlink 11.483000 delivery 291 60
downlink 11.483000 delivery 279 60
downlink 11.483000 delivery 275 60
downlink 11.483000 delivery 264 60
downlink 11.483000 delivery 250 92
downlink 11.483000 delivery 243 60
downlink 11.483000 delivery 231 60
downlink 11.823000 limbodelivery 567 82
downlink 11.823000 delivery 559 60
downlink 11.823000 delivery 547 60
downlink 11.823000 delivery 540 82
downlink 11.823000 delivery 523 60
downlink 11.823000 delivery 520 60
downlink 11.823000 delivery 499 60
downlink 11.823000 delivery 486 82
downlink 11.823000 delivery 463 60
downlink 11.823000 delivery 423 82
downlink 11.823000 delivery 403 60
downlink 11.823000 delivery 376 60
downlink 11.823000 delivery 360 82
downlink 11.823000 delivery 343 60
