Interface eth0 has index 2
uplink 300.771000 delivery 30 809
downlink 300.784000 delivery 48 82
downlink 300.784000 delivery 36 82
downlink 300.784000 delivery 27 92
downlink 300.816000 delivery 37 60
downlink 300.841000 delivery 32 82
downlink 300.887000 delivery 23 82
uplink 300.912000 delivery 29 66
uplink 300.912000 delivery 29 1285
downlink 300.949000 delivery 23 82
uplink 301.040000 delivery 25 66
uplink 301.040000 delivery 25 938
downlink 301.058000 delivery 26 82
downlink 301.058000 delivery 25 160
downlink 301.095000 delivery 35 82
downlink 301.159000 delivery 38 82
uplink 301.170000 delivery 26 66
uplink 301.170000 delivery 26 1051
downlink 301.196000 delivery 28 92
downlink 301.221000 delivery 21 82
uplink 301.274000 delivery 57 66
uplink 301.274000 delivery 57 922
downlink 301.277000 delivery 21 82
downlink 301.297000 delivery 38 251
downlink 301.297000 delivery 37 251
uplink 301.324000 delivery 45 66
downlink 301.347000 delivery 29 82
uplink 301.360000 limbodelivery 81 1389
downlink 301.372000 delivery 26 271
downlink 301.372000 delivery 25 271
downlink 301.397000 delivery 29 82
uplink 301.454000 delivery 40 66
uplink 301.459000 limbodelivery 45 1442
uplink 301.459000 delivery 45 302
uplink 301 20534 / 90846 = 22.6 % 19357 
downlink 301 3132 / 109592 = 2.9 % 3929 
downlink 301.469000 delivery 24 243
downlink 301.469000 delivery 24 252
downlink 301.469000 delivery 24 110
downlink 301.469000 delivery 24 110
downlink 301.494000 delivery 32 82
downlink 301.571000 delivery 36 82
uplink 301.574000 delivery 20 66
uplink 301.590000 limbodelivery 36 1414
downlink 301.652000 delivery 28 82
downlink 301.652000 delivery 28 82
uplink 301.730000 delivery 45 66
uplink 301.730000 delivery 45 949
downlink 301.801000 delivery 38 82
downlink 301.801000 delivery 38 82
uplink 301.840000 delivery 26 66
uplink 301.849000 limbodelivery 35 1442
uplink 301.849000 delivery 35 672
downlink 301.854000 delivery 27 60
downlink 301.854000 delivery 24 92
uplink 301.871000 delivery 31 66
uplink 301.871000 delivery 31 325
downlink 301.904000 delivery 39 82
downlink 301.904000 delivery 39 82
downlink 301.904000 delivery 39 60
uplink 301.910000 delivery 31 66
uplink 301.910000 delivery 31 827
uplink 301.950000 delivery 37 66
uplink 301.950000 delivery 37 1055
downlink 301.951000 delivery 34 92
downlink 301.951000 delivery 26 82
uplink 301.970000 delivery 27 66
uplink 301.970000 delivery 27 1145
uplink 302.010000 delivery 29 66
uplink 302.010000 delivery 29 1005
downlink 302.011000 delivery 24 82
uplink 302.050000 delivery 38 66
uplink 302.050000 delivery 38 1298
downlink 302.056000 delivery 23 160
uplink 302.072000 delivery 29 66
uplink 302.072000 delivery 29 917
uplink 302.112000 delivery 30 66
uplink 302.112000 delivery 30 1364
downlink 302.128000 delivery 35 82
downlink 302.154000 delivery 30 60
uplink 302.164000 delivery 22 66
uplink 302.164000 delivery 22 1220
downlink 302.179000 delivery 30 82
uplink 302.204000 delivery 30 66
uplink 302.204000 delivery 30 839
uplink 302.230000 delivery 21 66
uplink 302.230000 delivery 21 1256
downlink 302.233000 delivery 28 82
downlink 302.312000 delivery 23 82
uplink 302.320000 delivery 45 66
uplink 302.329000 limbodelivery 54 1392
uplink 302.350000 delivery 39 66
uplink 302.350000 delivery 39 865
downlink 302.363000 delivery 20 152
uplink 302.390000 delivery 38 66
uplink 302.392000 limbodelivery 40 1413
downlink 302.393000 delivery 20 82
downlink 302.393000 delivery 20 82
uplink 302.437000 delivery 20 66
uplink 302.437000 delivery 20 1277
uplink 302.470000 delivery 27 66
uplink 302.470000 delivery 27 1076
uplink 302 23005 / 92288 = 24.9 % 23005 
downlink 302 2703 / 108150 = 2.5 % 1988 
uplink 302.510000 delivery 29 66
downlink 302.514000 delivery 57 82
uplink 302.522000 limbodelivery 41 1442
uplink 302.522000 delivery 41 388
uplink 302.572000 delivery 28 66
uplink 302.572000 delivery 28 1217
downlink 302.589000 delivery 49 82
uplink 302.612000 delivery 31 66
uplink 302.612000 delivery 31 928
downlink 302.626000 delivery 46 92
downlink 302.626000 delivery 46 92
downlink 302.626000 delivery 45 110
downlink 302.626000 delivery 29 82
uplink 302.634000 delivery 22 66
uplink 302.636000 limbodelivery 23 1438
downlink 302.690000 delivery 38 82
downlink 302.690000 delivery 23 92
uplink 302.701000 delivery 20 66
uplink 302.701000 delivery 20 1230
uplink 302.736000 delivery 23 66
uplink 302.736000 delivery 23 898
downlink 302.744000 delivery 36 82
uplink 302.774000 delivery 22 66
uplink 302.774000 delivery 22 1301
downlink 302.795000 delivery 30 82
downlink 302.818000 delivery 38 60
downlink 302.851000 delivery 30 82
uplink 302.854000 delivery 37 66
uplink 302.856000 limbodelivery 39 1442
uplink 302.856000 delivery 39 514
uplink 302.874000 delivery 32 66
uplink 302.874000 delivery 32 897
downlink 302.897000 delivery 21 82
uplink 302.906000 delivery 26 66
uplink 302.934000 limbodelivery 54 1442
uplink 302.934000 delivery 54 314
downlink 302.947000 delivery 33 60
downlink 302.952000 delivery 20 82
uplink 302.972000 delivery 30 66
uplink 302.972000 delivery 30 736
uplink 303.014000 delivery 39 66
uplink 303.014000 delivery 39 965
downlink 303.023000 delivery 28 82
uplink 303.049000 delivery 41 66
uplink 303.049000 delivery 41 1014
downlink 303.067000 delivery 34 160
downlink 303.113000 delivery 26 60
uplink 303.115000 delivery 37 66
uplink 303.115000 delivery 37 1134
uplink 303.134000 delivery 21 66
uplink 303.134000 delivery 21 1048
downlink 303.145000 delivery 44 82
uplink 303.174000 delivery 29 66
uplink 303.174000 delivery 29 1232
downlink 303.194000 delivery 38 82
uplink 303.232000 delivery 20 66
uplink 303.232000 delivery 20 1142
downlink 303.250000 delivery 37 82
uplink 303.270000 delivery 28 66
uplink 303.270000 delivery 28 1024
downlink 303.288000 delivery 20 82
uplink 303.302000 delivery 20 66
uplink 303.302000 delivery 20 1185
downlink 303.351000 delivery 22 92
downlink 303.351000 delivery 21 110
downlink 303.351000 delivery 20 92
uplink 303.374000 delivery 28 66
uplink 303.374000 delivery 28 1084
downlink 303.376000 delivery 25 82
uplink 303.414000 delivery 35 66
uplink 303.414000 delivery 35 742
downlink 303.451000 delivery 30 60
downlink 303.451000 delivery 22 82
downlink 303.451000 delivery 22 82
uplink 303.454000 delivery 39 66
uplink 303.454000 delivery 39 1148
uplink 303 27357 / 115360 = 23.7 % 27357 
downlink 303 2474 / 103824 = 2.4 % 2392 
uplink 303.512000 delivery 29 66
uplink 303.512000 delivery 29 1006
uplink 303.534000 delivery 24 66
uplink 303.534000 delivery 24 949
downlink 303.555000 delivery 26 82
downlink 303.575000 delivery 23 82
uplink 303.594000 delivery 49 66
uplink 303.594000 delivery 49 1262
downlink 303.685000 delivery 44 60
downlink 303.685000 delivery 29 82
uplink 303.689000 delivery 72 66
uplink 303.689000 delivery 72 1130
uplink 303.689000 delivery 49 66
uplink 303.694000 limbodelivery 53 753
uplink 303.714000 delivery 33 66
uplink 303.734000 limbodelivery 53 1442
uplink 303.734000 delivery 53 310
downlink 303.756000 delivery 43 82
uplink 303.774000 delivery 25 66
downlink 303.781000 delivery 30 82
uplink 303.807000 limbodelivery 58 1442
uplink 303.807000 delivery 58 198
uplink 303.807000 delivery 28 66
uplink 303.807000 delivery 28 868
downlink 303.831000 delivery 30 82
uplink 303.834000 delivery 21 66
uplink 303.874000 limbodelivery 61 1442
uplink 303.874000 delivery 61 152
uplink 303.914000 delivery 32 66
uplink 303.914000 delivery 32 953
downlink 303.932000 delivery 24 82
downlink 303.972000 delivery 30 82
downlink 303.972000 delivery 29 60
uplink 303.974000 delivery 33 66
uplink 303.995000 limbodelivery 54 1442
uplink 303.995000 delivery 54 940
downlink 304.033000 delivery 41 82
uplink 304.034000 delivery 57 66
uplink 304.034000 delivery 57 400
uplink 304.034000 delivery 25 66
uplink 304.038000 limbodelivery 29 1075
downlink 304.056000 delivery 23 160
uplink 304.074000 delivery 31 66
uplink 304.098000 limbodelivery 55 1442
uplink 304.098000 delivery 55 88
downlink 304.105000 delivery 26 92
downlink 304.105000 delivery 25 110
uplink 304.106000 delivery 20 66
uplink 304.110000 limbodelivery 24 1442
uplink 304.110000 delivery 24 317
downlink 304.131000 delivery 32 82
uplink 304.134000 delivery 23 66
uplink 304.134000 delivery 23 1142
downlink 304.156000 delivery 28 432
downlink 304.156000 delivery 28 432
downlink 304.156000 delivery 28 439
downlink 304.159000 limbodelivery 31 439
uplink 304.167000 delivery 24 66
downlink 304.182000 delivery 22 82
uplink 304.194000 limbodelivery 51 1442
uplink 304.194000 delivery 51 386
downlink 304.208000 delivery 27 92
uplink 304.214000 delivery 32 66
uplink 304.214000 delivery 32 1070
uplink 304.238000 delivery 20 66
downlink 304.239000 delivery 23 82
uplink 304.246000 limbodelivery 28 1442
uplink 304.246000 delivery 28 374
downlink 304.268000 delivery 24 82
uplink 304.314000 delivery 33 66
uplink 304.335000 limbodelivery 54 1442
uplink 304.335000 delivery 54 306
uplink 304.335000 delivery 21 66
uplink 304.338000 limbodelivery 24 1211
downlink 304.339000 delivery 39 82
downlink 304.364000 delivery 21 134
uplink 304.374000 delivery 24 66
uplink 304.376000 limbodelivery 26 1442
uplink 304.376000 delivery 26 605
downlink 304.415000 delivery 30 82
downlink 304.415000 delivery 22 92
uplink 304.454000 delivery 38 66
uplink 304.458000 limbodelivery 42 1442
uplink 304.458000 delivery 42 257
downlink 304.463000 delivery 23 82
uplink 304 33132 / 85078 = 38.9 % 34407 
downlink 304 3854 / 99498 = 3.9 % 3854 
uplink 304.474000 delivery 28 66
uplink 304.474000 delivery 28 1209
uplink 304.514000 delivery 33 66
downlink 304.517000 delivery 21 82
uplink 304.518000 limbodelivery 37 1442
uplink 304.518000 delivery 37 237
uplink 304.555000 delivery 39 66
uplink 304.555000 delivery 39 1265
uplink 304.570000 delivery 23 66
downlink 304.578000 delivery 21 82
uplink 304.593000 limbodelivery 46 1442
uplink 304.593000 delivery 46 187
uplink 304.606000 delivery 30 66
uplink 304.606000 delivery 30 1327
downlink 304.639000 delivery 26 82
uplink 304.654000 delivery 38 66
downlink 304.665000 delivery 21 60
uplink 304.674000 limbodelivery 58 1442
uplink 304.674000 delivery 58 600
uplink 304.714000 delivery 29 66
uplink 304.716000 limbodelivery 31 1442
uplink 304.716000 delivery 31 137
uplink 304.734000 delivery 23 66
uplink 304.734000 delivery 23 1313
downlink 304.744000 delivery 25 82
uplink 304.774000 delivery 29 66
uplink 304.782000 limbodelivery 37 1442
uplink 304.782000 delivery 37 337
downlink 304.797000 delivery 22 82
downlink 304.797000 delivery 22 185
downlink 304.797000 delivery 21 185
uplink 304.802000 delivery 24 66
uplink 304.802000 delivery 24 1314
downlink 304.802000 delivery 20 60
uplink 304.839000 delivery 21 66
downlink 304.852000 delivery 21 82
uplink 304.854000 limbodelivery 36 1442
uplink 304.854000 delivery 36 98
uplink 304.874000 delivery 29 66
uplink 304.878000 limbodelivery 33 1424
uplink 304.914000 delivery 33 66
uplink 304.926000 limbodelivery 45 1442
uplink 304.926000 delivery 45 330
downlink 304.948000 delivery 28 82
downlink 304.948000 delivery 22 82
uplink 304.970000 delivery 22 66
downlink 304.973000 delivery 42 92
downlink 304.973000 delivery 40 60
uplink 304.980000 limbodelivery 32 1442
uplink 304.980000 delivery 32 202
uplink 305.014000 delivery 33 66
uplink 305.014000 delivery 33 1341
downlink 305.023000 delivery 25 60
uplink 305.054000 delivery 43 66
uplink 305.056000 limbodelivery 45 1442
uplink 305.056000 delivery 45 787
downlink 305.062000 delivery 29 160
downlink 305.075000 delivery 21 82
downlink 305.075000 delivery 21 82
uplink 305.114000 delivery 35 66
uplink 305.114000 delivery 35 1150
downlink 305.160000 delivery 22 82
downlink 305.170000 delivery 26 92
uplink 305.174000 delivery 27 66
uplink 305.174000 delivery 27 1122
downlink 305.251000 delivery 29 82
uplink 305.254000 delivery 40 66
uplink 305.254000 delivery 40 1052
uplink 305.270000 delivery 28 66
uplink 305.270000 delivery 28 905
uplink 305.312000 delivery 27 66
uplink 305.312000 delivery 27 1119
downlink 305.326000 delivery 21 82
downlink 305.326000 delivery 21 82
uplink 305.394000 delivery 48 66
uplink 305.396000 limbodelivery 50 1442
uplink 305.396000 delivery 50 567
uplink 305.414000 delivery 31 66
uplink 305.414000 delivery 31 1242
downlink 305.420000 delivery 30 82
downlink 305.426000 delivery 21 60
uplink 305.454000 delivery 37 66
uplink 305.454000 delivery 37 1064
uplink 305 36333 / 92288 = 39.4 % 35058 
downlink 305 2244 / 103824 = 2.2 % 2244 
downlink 305.505000 delivery 33 82
uplink 305.514000 delivery 36 66
uplink 305.514000 delivery 36 894
downlink 305.529000 delivery 34 82
uplink 305.534000 delivery 21 66
uplink 305.534000 delivery 21 976
uplink 305.574000 delivery 29 66
uplink 305.574000 delivery 29 1135
downlink 305.577000 delivery 27 82
uplink 305.634000 delivery 23 66
uplink 305.634000 delivery 23 898
uplink 305.674000 delivery 32 66
uplink 305.674000 delivery 32 785
downlink 305.681000 delivery 29 60
downlink 305.701000 delivery 34 82
downlink 305.701000 delivery 20 92
uplink 305.714000 delivery 31 66
uplink 305.714000 delivery 31 1354
uplink 305.735000 delivery 23 60
uplink 305.735000 delivery 23 66
uplink 305.735000 delivery 23 629
downlink 305.744000 delivery 21 82
uplink 305.774000 delivery 24 66
uplink 305.774000 delivery 23 992
downlink 305.808000 delivery 28 82
downlink 305.808000 delivery 28 60
uplink 305.814000 delivery 35 66
uplink 305.818000 limbodelivery 38 1442
uplink 305.818000 delivery 38 373
uplink 305.854000 delivery 38 66
uplink 305.856000 limbodelivery 40 1442
uplink 305.856000 delivery 40 129
downlink 305.860000 delivery 25 82
uplink 305.874000 delivery 34 66
uplink 305.874000 delivery 34 506
downlink 305.884000 delivery 21 82
uplink 305.914000 delivery 37 66
uplink 305.914000 delivery 37 740
downlink 305.932000 delivery 37 92
downlink 305.932000 delivery 36 252
uplink 305.934000 delivery 21 66
uplink 305.934000 delivery 21 1005
downlink 305.947000 delivery 21 82
uplink 305.974000 delivery 27 66
uplink 305.974000 delivery 27 1071
uplink 306.015000 delivery 38 66
uplink 306.015000 delivery 38 852
downlink 306.029000 delivery 20 82
downlink 306.057000 delivery 39 252
downlink 306.057000 delivery 39 252
downlink 306.057000 delivery 24 160
downlink 306.085000 delivery 42 60
downlink 306.108000 delivery 21 82
uplink 306.114000 delivery 36 66
uplink 306.135000 limbodelivery 57 1442
uplink 306.135000 delivery 57 251
uplink 306.135000 delivery 22 66
uplink 306.135000 delivery 22 514
uplink 306.174000 delivery 28 66
uplink 306.174000 delivery 28 1086
downlink 306.198000 delivery 21 82
downlink 306.198000 delivery 21 82
uplink 306.214000 delivery 31 66
uplink 306.214000 delivery 31 1243
uplink 306.234000 delivery 21 66
uplink 306.236000 limbodelivery 23 1442
uplink 306.236000 delivery 23 299
uplink 306.275000 delivery 34 66
uplink 306.275000 delivery 34 970
downlink 306.291000 delivery 36 82
uplink 306.315000 delivery 32 66
uplink 306.316000 limbodelivery 33 1442
uplink 306.316000 delivery 33 120
downlink 306.326000 delivery 27 60
uplink 306.339000 delivery 24 66
uplink 306.339000 delivery 23 1109
downlink 306.364000 delivery 25 82
uplink 306.370000 delivery 22 66
uplink 306.394000 limbodelivery 46 1442
uplink 306.394000 delivery 46 254
uplink 306.414000 delivery 35 66
uplink 306.417000 limbodelivery 38 1382
uplink 306.454000 delivery 37 66
uplink 306.456000 limbodelivery 39 1442
uplink 306.456000 delivery 39 356
downlink 306.458000 delivery 36 82
downlink 306.458000 delivery 30 82
uplink 306 31793 / 112476 = 28.3 % 33019 
downlink 306 2734 / 93730 = 2.9 % 2734 
uplink 306.474000 delivery 30 66
uplink 306.474000 delivery 30 1160
uplink 306.514000 delivery 28 66
uplink 306.534000 limbodelivery 48 1442
uplink 306.534000 delivery 48 402
uplink 306.534000 delivery 22 66
downlink 306.535000 delivery 22 82
uplink 306.538000 limbodelivery 26 1310
uplink 306.570000 delivery 24 66
uplink 306.576000 limbodelivery 30 1442
uplink 306.576000 delivery 30 750
downlink 306.590000 delivery 28 82
uplink 306.615000 delivery 34 66
uplink 306.634000 limbodelivery 53 1442
uplink 306.634000 delivery 53 130
uplink 306.655000 delivery 37 66
uplink 306.656000 limbodelivery 38 1442
uplink 306.656000 delivery 38 193
downlink 306.692000 delivery 47 82
uplink 306.714000 delivery 33 66
uplink 306.716000 limbodelivery 35 1442
uplink 306.716000 delivery 35 258
downlink 306.721000 delivery 39 60
uplink 306.734000 delivery 20 66
uplink 306.734000 delivery 20 1241
uplink 306.770000 delivery 20 66
downlink 306.770000 delivery 35 82
downlink 306.770000 delivery 28 82
uplink 306.794000 limbodelivery 44 1442
uplink 306.794000 delivery 44 1369
downlink 306.820000 delivery 37 60
uplink 306.834000 delivery 21 66
uplink 306.836000 limbodelivery 23 1442
uplink 306.836000 delivery 23 559
downlink 306.849000 delivery 35 82
uplink 306.874000 delivery 28 66
uplink 306.874000 delivery 28 893
downlink 306.896000 delivery 27 82
uplink 306.915000 delivery 31 66
uplink 306.934000 limbodelivery 50 1442
uplink 306.934000 delivery 50 611
uplink 306.934000 delivery 22 66
uplink 306.936000 limbodelivery 24 897
downlink 306.946000 delivery 22 82
uplink 306.974000 delivery 28 66
uplink 306.994000 limbodelivery 48 1442
uplink 306.994000 delivery 48 69
downlink 306.997000 delivery 21 92
uplink 307.002000 delivery 24 66
uplink 307.014000 limbodelivery 36 1442
uplink 307.014000 delivery 36 213
downlink 307.048000 delivery 41 82
uplink 307.054000 delivery 39 66
uplink 307.056000 limbodelivery 40 1442
uplink 307.056000 delivery 40 665
downlink 307.073000 delivery 39 160
downlink 307.113000 delivery 50 82
uplink 307.114000 delivery 28 66
uplink 307.117000 limbodelivery 31 1442
uplink 307.117000 delivery 31 554
uplink 307.134000 delivery 23 66
uplink 307.134000 delivery 23 1112
uplink 307.162000 delivery 22 66
downlink 307.174000 delivery 26 82
uplink 307.194000 limbodelivery 54 1442
uplink 307.194000 delivery 54 907
downlink 307.219000 delivery 39 82
downlink 307.219000 delivery 30 92
downlink 307.299000 delivery 41 82
uplink 307.374000 delivery 97 66
uplink 307.376000 limbodelivery 99 1442
uplink 307.376000 delivery 99 317
downlink 307.378000 delivery 37 82
downlink 307.408000 delivery 24 60
downlink 307.421000 delivery 23 82
uplink 307.434000 delivery 24 66
uplink 307.434000 delivery 24 1301
uplink 307 36485 / 109592 = 33.3 % 35259 
downlink 307 1754 / 111034 = 1.6 % 1836 
downlink 307.491000 delivery 38 82
downlink 307.577000 delivery 39 82
uplink 307.583000 delivery 35 66
uplink 307.594000 limbodelivery 46 1442
uplink 307.594000 delivery 46 69
downlink 307.595000 delivery 35 82
downlink 307.651000 delivery 34 82
uplink 307.704000 delivery 28 66
uplink 307.704000 delivery 28 1334
downlink 307.749000 delivery 43 82
downlink 307.749000 delivery 22 92
downlink 307.812000 delivery 22 82
uplink 307.854000 delivery 37 66
uplink 307.854000 delivery 37 1122
downlink 307.855000 delivery 37 82
downlink 307.894000 delivery 20 82
uplink 307.974000 delivery 24 66
uplink 307.974000 delivery 24 1046
downlink 307.975000 delivery 36 92
downlink 307.985000 delivery 28 82
downlink 308.033000 delivery 30 60
downlink 308.033000 delivery 20 82
downlink 308.061000 delivery 27 160
downlink 308.136000 delivery 40 82
downlink 308.141000 delivery 22 82
uplink 308.234000 delivery 22 66
uplink 308.236000 limbodelivery 24 1442
uplink 308.236000 delivery 24 354
downlink 308.251000 delivery 43 82
uplink 308.274000 delivery 35 66
uplink 308.274000 delivery 35 396
uplink 308.294000 delivery 20 66
uplink 308.294000 delivery 20 731
downlink 308.339000 delivery 46 82
uplink 308.374000 delivery 66 66
uplink 308.374000 delivery 66 1146
uplink 308.374000 delivery 31 66
uplink 308.376000 limbodelivery 33 1322
downlink 308.392000 delivery 44 82
uplink 308.426000 delivery 52 66
uplink 308.426000 delivery 52 729
uplink 308.454000 delivery 45 66
uplink 308.454000 delivery 45 1162
uplink 308.474000 delivery 33 66
uplink 308.474000 delivery 33 898
uplink 308 13985 / 83636 = 16.7 % 13985 
downlink 308 1634 / 87962 = 1.9 % 1716 
downlink 308.483000 delivery 52 82
downlink 308.483000 delivery 52 82
downlink 308.511000 delivery 32 92
uplink 308.518000 delivery 41 66
uplink 308.526000 limbodelivery 49 1442
uplink 308.526000 delivery 49 96
uplink 308.574000 delivery 31 66
uplink 308.574000 delivery 31 1209
downlink 308.591000 delivery 48 82
downlink 308.591000 delivery 24 82
uplink 308.606000 delivery 32 66
uplink 308.606000 delivery 32 946
uplink 308.640000 delivery 31 66
uplink 308.640000 delivery 31 1338
downlink 308.658000 delivery 31 82
uplink 308.714000 delivery 33 66
uplink 308.714000 delivery 33 1271
downlink 308.720000 delivery 43 82
downlink 308.720000 delivery 31 92
uplink 308.734000 delivery 21 66
uplink 308.734000 delivery 21 815
downlink 308.767000 delivery 28 82
uplink 308.786000 delivery 33 66
uplink 308.786000 delivery 33 1296
uplink 308.814000 delivery 39 66
uplink 308.814000 delivery 39 786
downlink 308.818000 delivery 34 60
uplink 308.846000 delivery 31 66
uplink 308.846000 delivery 31 1254
downlink 308.875000 delivery 30 82
uplink 308.879000 delivery 38 66
uplink 308.879000 delivery 38 872
uplink 308.910000 delivery 25 66
uplink 308.910000 delivery 25 1342
downlink 308.930000 delivery 22 82
uplink 308.934000 delivery 24 66
uplink 308.934000 delivery 24 808
uplink 308.974000 delivery 29 66
uplink 308.974000 delivery 29 1156
downlink 308.980000 delivery 22 82
uplink 309.014000 delivery 37 66
uplink 309.014000 delivery 37 900
downlink 309.026000 delivery 34 82
uplink 309.054000 delivery 37 66
uplink 309.054000 delivery 37 1261
downlink 309.055000 delivery 21 160
uplink 309.074000 delivery 33 66
uplink 309.074000 delivery 33 867
downlink 309.075000 delivery 22 82
uplink 309.114000 delivery 33 66
uplink 309.114000 delivery 33 1240
downlink 309.125000 delivery 31 60
uplink 309.134000 delivery 20 66
uplink 309.134000 delivery 20 968
downlink 309.155000 delivery 23 82
uplink 309.242000 delivery 94 66
uplink 309.242000 delivery 94 1359
downlink 309.249000 delivery 33 82
uplink 309.254000 limbodelivery 73 66
uplink 309.254000 delivery 73 806
uplink 309.254000 delivery 42 66
downlink 309.278000 delivery 40 82
uplink 309.294000 limbodelivery 82 1152
downlink 309.324000 delivery 44 86
downlink 309.324000 delivery 24 82
uplink 309.326000 delivery 45 66
uplink 309.330000 limbodelivery 49 1442
uplink 309.330000 delivery 49 987
uplink 309.330000 delivery 21 66
downlink 309.380000 delivery 27 359
downlink 309.380000 delivery 27 359
uplink 309.395000 limbodelivery 86 981
uplink 309.395000 delivery 47 66
uplink 309.402000 limbodelivery 54 1442
downlink 309.405000 delivery 37 60
uplink 309.454000 limbodelivery 106 834
uplink 309.454000 delivery 75 66
downlink 309.456000 delivery 32 82
uplink 309 30520 / 53536 = 57.0 % 42833 
downlink 309 2722 / 103824 = 2.6 % 2558 
uplink 309.496000 limbodelivery 116 1442
downlink 309.501000 delivery 34 82
uplink 309.502000 limbodelivery 122 1442
uplink 309.502000 delivery 122 949
uplink 309.502000 delivery 86 66
uplink 309.534000 limbodelivery 118 1442
uplink 309.571000 limbodelivery 155 1442
uplink 309.574000 limbodelivery 158 1442
downlink 309.582000 delivery 43 82
downlink 309.582000 delivery 41 92
downlink 309.582000 delivery 31 82
uplink 309.594000 limbodelivery 177 609
uplink 309.594000 delivery 149 66
uplink 309.614000 limbodelivery 169 1442
uplink 309.630000 limbodelivery 185 1442
uplink 309.630000 delivery 185 529
uplink 309.630000 delivery 144 66
uplink 309.652000 limbodelivery 166 1442
downlink 309.658000 delivery 25 82
uplink 309.674000 limbodelivery 188 1442
uplink 309.677000 limbodelivery 191 1245
uplink 309.677000 delivery 165 66
uplink 309.693000 limbodelivery 181 1442
uplink 309.714000 limbodelivery 202 1442
downlink 309.719000 delivery 31 60
downlink 309.719000 delivery 30 82
uplink 309.727000 limbodelivery 215 862
uplink 309.727000 delivery 179 66
uplink 309.754000 limbodelivery 206 1442
uplink 309.774000 limbodelivery 226 1442
uplink 309.798000 limbodelivery 250 1442
downlink 309.805000 delivery 32 82
uplink 309.834000 limbodelivery 286 1079
uplink 309.834000 delivery 252 66
uplink 309.836000 limbodelivery 254 1442
downlink 309.859000 delivery 29 92
uplink 309.866000 limbodelivery 284 1442
uplink 309.866000 delivery 284 662
uplink 309.866000 delivery 247 66
uplink 309.870000 limbodelivery 251 1442
downlink 309.887000 delivery 35 82
uplink 309.894000 limbodelivery 275 1442
uplink 309.915000 limbodelivery 296 1442
uplink 309.915000 delivery 296 458
uplink 309.915000 delivery 269 66
uplink 309.934000 limbodelivery 288 1442
downlink 309.937000 delivery 29 82
downlink 309.962000 delivery 32 82
uplink 309.978000 limbodelivery 332 1442
uplink 309.991000 limbodelivery 345 1025
uplink 309.991000 delivery 310 66
uplink 310.014000 limbodelivery 333 1442
downlink 310.018000 delivery 21 82
uplink 310.054000 limbodelivery 373 1442
downlink 310.064000 delivery 30 160
downlink 310.113000 delivery 60 82
uplink 310.114000 limbodelivery 433 1442
uplink 310.134000 limbodelivery 452 1320
uplink 310.134000 delivery 425 66
uplink 310.154000 limbodelivery 445 1442
downlink 310.192000 delivery 26 82
uplink 310.194000 limbodelivery 485 1361
uplink 310.194000 delivery 451 66
uplink 310.214000 limbodelivery 471 1442
downlink 310.238000 delivery 35 92
uplink 310.242000 limbodelivery 499 1442
uplink 310.254000 limbodelivery 511 1442
uplink 310.254000 delivery 510 341
uplink 310.254000 delivery 468 66
downlink 310.286000 delivery 32 82
downlink 310.286000 delivery 31 82
uplink 310.292000 limbodelivery 506 1442
uplink 310.312000 limbodelivery 526 1442
downlink 310.319000 delivery 28 92
uplink 310.334000 limbodelivery 548 1083
uplink 310.334000 delivery 517 66
downlink 310.339000 delivery 35 82
uplink 310.374000 limbodelivery 557 1442
downlink 310.390000 delivery 38 60
uplink 310.394000 limbodelivery 577 1442
uplink 310.397000 limbodelivery 580 1442
uplink 310.412000 limbodelivery 594 1386
uplink 310.412000 delivery 567 66
uplink 310.434000 limbodelivery 589 1442
downlink 310.444000 delivery 27 82
uplink 310.462000 limbodelivery 617 1442
uplink 310 64303 / 64303 = 100.0 % 114449 
downlink 310 1960 / 106708 = 1.8 % 2042 
uplink 310.474000 limbodelivery 629 810
uplink 310.474000 delivery 592 66
uplink 310.494000 limbodelivery 612 1442
downlink 310.494000 delivery 22 82
uplink 310.518000 limbodelivery 636 1442
downlink 310.524000 delivery 23 82
uplink 310.526000 limbodelivery 644 1442
uplink 310.554000 limbodelivery 671 1136
uplink 310.554000 delivery 636 66
uplink 310.574000 limbodelivery 656 1442
downlink 310.595000 delivery 39 82
downlink 310.600000 delivery 20 92
uplink 310.610000 limbodelivery 692 1442
uplink 310.610000 delivery 692 788
uplink 310.610000 delivery 657 66
uplink 310.630000 limbodelivery 677 1442
uplink 310.634000 limbodelivery 681 1442
uplink 310.654000 limbodelivery 701 1442
downlink 310.670000 delivery 25 82
uplink 310.674000 limbodelivery 720 1442
uplink 310.694000 limbodelivery 740 1239
uplink 310.694000 delivery 683 66
uplink 310.726000 limbodelivery 715 1442
uplink 310.746000 limbodelivery 735 1442
downlink 310.746000 delivery 22 82
uplink 310.751000 limbodelivery 740 1442
uplink 310.814000 limbodelivery 803 1084
uplink 310.814000 delivery 771 66
downlink 310.817000 delivery 32 60
uplink 310.834000 limbodelivery 791 1442
downlink 310.837000 delivery 36 82
downlink 310.837000 delivery 36 82
uplink 310.854000 limbodelivery 811 1442
downlink 310.860000 delivery 42 60
uplink 310.874000 limbodelivery 831 968
uplink 310.874000 delivery 786 66
uplink 310.894000 limbodelivery 806 1442
downlink 310.905000 delivery 43 82
uplink 310.912000 limbodelivery 824 1442
