Interface eth0 has index 2
uplink 8.721000 limbodelivery 73 1442
uplink 8.731000 limbodelivery 83 1442
uplink 8.732000 limbodelivery 84 1442
uplink 8.741000 limbodelivery 93 1442
uplink 8.752000 limbodelivery 104 1442
uplink 8.752000 delivery 103 705
uplink 8.752000 delivery 75 66
uplink 8.762000 limbodelivery 85 1442
uplink 8.771000 limbodelivery 94 1233
uplink 8.771000 delivery 90 70
uplink 8.771000 delivery 61 66
uplink 8.782000 limbodelivery 72 1442
uplink 8.782000 limbodelivery 72 1442
uplink 8.791000 limbodelivery 81 1442
uplink 8.801000 limbodelivery 91 1219
uplink 8.801000 delivery 59 66
uplink 8.812000 limbodelivery 70 1442
uplink 8.821000 limbodelivery 79 1442
uplink 8.831000 limbodelivery 89 1442
uplink 8.831000 delivery 89 231
uplink 8.831000 delivery 55 66
uplink 8.831000 limbodelivery 55 1442
uplink 8.842000 limbodelivery 66 1442
uplink 8.852000 limbodelivery 76 1442
uplink 8.861000 limbodelivery 85 1442
uplink 8.871000 limbodelivery 95 1442
uplink 8.881000 limbodelivery 105 1042
uplink 8.881000 delivery 39 66
uplink 8.881000 limbodelivery 39 1442
uplink 8.891000 limbodelivery 49 1442
uplink 8.901000 limbodelivery 59 1442
uplink 8.911000 limbodelivery 68 1442
uplink 8.911000 delivery 68 66
uplink 8.911000 delivery 43 87
uplink 8.911000 delivery 31 66
downlink 8 1744 / 334544 = 0.5 % 1804 
uplink 8.921000 limbodelivery 41 1442
uplink 8 141623 / 171452 = 82.6 % 145652 
uplink 8.931000 limbodelivery 51 1442
uplink 8.933000 limbodelivery 53 1442
uplink 8.941000 limbodelivery 61 300
uplink 8.941000 delivery 26 66
uplink 8.953000 limbodelivery 38 1442
uplink 8.961000 limbodelivery 46 1442
uplink 8.971000 limbodelivery 56 1442
uplink 8.982000 limbodelivery 67 1442
uplink 8.982000 limbodelivery 67 1441
uplink 9.002000 delivery 24 66
uplink 9.011000 limbodelivery 33 1442
uplink 9.021000 limbodelivery 43 1442
uplink 9.032000 limbodelivery 54 1442
uplink 9.032000 limbodelivery 54 1442
uplink 9.042000 limbodelivery 64 1442
uplink 9.042000 delivery 64 975
uplink 9.042000 delivery 34 66
uplink 9.051000 limbodelivery 43 1442
uplink 9.062000 limbodelivery 54 1442
uplink 9.071000 limbodelivery 63 796
uplink 9.071000 delivery 22 66
uplink 9.081000 limbodelivery 32 1442
uplink 9.091000 limbodelivery 42 1442
uplink 9.092000 limbodelivery 43 1442
uplink 9.102000 limbodelivery 53 1442
uplink 9.111000 limbodelivery 62 1215
uplink 9.142000 delivery 25 66
uplink 9.142000 limbodelivery 25 1442
uplink 9.152000 limbodelivery 35 1442
uplink 9.161000 limbodelivery 44 1442
uplink 9.161000 delivery 43 1199
uplink 9.171000 delivery 27 66
uplink 9.181000 limbodelivery 37 1442
uplink 9.192000 limbodelivery 48 1442
uplink 9.193000 limbodelivery 49 1442
uplink 9.193000 delivery 49 338
uplink 9.211000 delivery 28 66
uplink 9.221000 limbodelivery 38 1442
uplink 9.232000 limbodelivery 49 1442
uplink 9.242000 limbodelivery 59 1442
uplink 9.242000 limbodelivery 58 1442
uplink 9.251000 limbodelivery 67 1442
uplink 9.261000 limbodelivery 77 1442
uplink 9.272000 limbodelivery 88 1442
uplink 9.272000 delivery 88 165
uplink 9.272000 delivery 50 90
uplink 9.282000 delivery 29 66
uplink 9.291000 limbodelivery 38 1442
uplink 9.291000 limbodelivery 38 1442
uplink 9.302000 limbodelivery 49 1442
uplink 9.311000 limbodelivery 58 1442
uplink 9.311000 delivery 58 1015
uplink 9.311000 delivery 33 66
uplink 9.321000 limbodelivery 43 1442
uplink 9.331000 limbodelivery 53 1442
uplink 9.341000 limbodelivery 63 1442
uplink 9.341000 delivery 63 243
uplink 9.341000 limbodelivery 27 66
uplink 9.351000 limbodelivery 37 1442
uplink 9.361000 limbodelivery 47 1442
uplink 9.372000 limbodelivery 58 1442
uplink 9.381000 limbodelivery 67 1442
uplink 9.391000 limbodelivery 76 1442
uplink 9.391000 delivery 76 80
uplink 9.411000 delivery 26 66
uplink 9.422000 limbodelivery 37 1442
uplink 9.432000 limbodelivery 47 1442
uplink 9.442000 limbodelivery 57 1442
uplink 9.442000 limbodelivery 57 1442
uplink 9.452000 limbodelivery 67 1442
uplink 9.452000 delivery 67 299
uplink 9.452000 delivery 42 66
uplink 9.461000 limbodelivery 51 1442
uplink 9.472000 limbodelivery 62 1442
uplink 9.481000 limbodelivery 71 1442
uplink 9.481000 delivery 71 586
uplink 9.481000 delivery 59 90
uplink 9.481000 delivery 38 66
uplink 9.491000 limbodelivery 48 1442
uplink 9.491000 limbodelivery 48 1442
uplink 9.501000 limbodelivery 58 1442
uplink 9.511000 limbodelivery 67 357
uplink 9.563000 delivery 54 66
uplink 9.563000 limbodelivery 54 1442
uplink 9.563000 limbodelivery 54 1442
uplink 9.563000 limbodelivery 54 1442
uplink 9.563000 delivery 53 865
uplink 9.563000 delivery 21 66
uplink 9.564000 limbodelivery 22 1442
uplink 9.572000 limbodelivery 30 1442
uplink 9.581000 limbodelivery 39 1442
uplink 9.581000 delivery 39 354
uplink 9.602000 delivery 26 66
uplink 9.603000 limbodelivery 27 1442
uplink 9.611000 limbodelivery 35 1442
uplink 9.622000 limbodelivery 46 1442
uplink 9.631000 limbodelivery 55 1442
uplink 9.631000 delivery 55 270
uplink 9.631000 delivery 50 60
uplink 9.672000 delivery 22 66
uplink 9.683000 limbodelivery 33 1442
uplink 9.691000 limbodelivery 41 1442
